id,departureTs,departureTs_c,VOT,VOT_c,type,type_c,TravelTimeDifference(h)
1,1546293601.0,1546293601.0,47.52052826169147,57.08399393995133,car,car,0.015
2,1546293641.0,1546293641.0,47.8029774510687,35.66412296634145,car,car,0.018333333333333333
3,1546293681.0,1546293681.0,23.423358712122496,52.5446673726321,car,car,0.01888888888888889
4,1546293721.0,1546293721.0,71.79226201790321,55.95420079610872,car,car,0.015
5,1546293761.0,1546293761.0,45.03784572535054,61.550445832653665,car,car,0.015277777777777777
6,1546293801.0,1546293801.0,40.58707768702578,56.673214609661485,car,car,0.015555555555555555
7,1546293601.0,1546293601.0,46.1085323797457,53.08236470375845,bus,bus,0.015
8,1546293601.0,1546293601.0,42.717483643109745,48.63834385909775,car,car,0.020277777777777777
9,1546293641.0,1546293641.0,42.05320582346353,45.93566696538898,car,car,0.020555555555555556
10,1546293681.0,1546293681.0,66.82549759744768,63.66274380251111,car,car,0.020555555555555556
11,1546293721.0,1546293721.0,42.77031251483426,50.11838806129548,car,car,0.01888888888888889
12,1546293761.0,1546293761.0,55.20497958035222,43.167365960316324,car,car,0.016944444444444446
13,1546293801.0,1546293801.0,47.75072313811711,66.02108249027822,car,car,0.017222222222222222
14,1546293601.0,1546293601.0,55.91877513281127,55.5650863514534,bus,bus,0.020277777777777777
15,1546293601.0,1546293601.0,47.981839926990766,29.340342660779978,car,car,0.03722222222222222
16,1546293661.0,1546293661.0,41.23148629256885,69.62437010413711,car,car,0.04111111111111111
17,1546293721.0,1546293721.0,52.35191423459603,60.078590504271034,car,car,-0.0075
18,1546293781.0,1546293781.0,32.33055639153764,33.285434102273996,car,car,0.03944444444444444
19,1546293601.0,1546293601.0,53.57778728781224,56.748359126925074,bus,bus,-0.005555555555555556
20,1546293721.0,1546293721.0,45.43992756510351,46.79411899760651,bus,bus,0.036944444444444446
21,1546293601.0,1546293601.0,49.842067784967746,38.69811105683237,car,car,0.03972222222222222
22,1546293661.0,1546293661.0,55.019205266844985,55.282857752106885,car,car,0.004166666666666667
23,1546293721.0,1546293721.0,51.22741276530832,57.44136812302884,car,car,-0.007222222222222222
24,1546293781.0,1546293781.0,55.59627018434176,66.29067683974073,car,car,0.04
25,1546293601.0,1546293601.0,52.25406660336649,39.0399259889157,bus,bus,-0.005
26,1546293721.0,1546293721.0,38.9893221169755,52.76686488119731,bus,bus,0.025277777777777777
27,1546293601.0,1546293601.0,42.77544924099103,57.028127223717846,car,car,0.018055555555555554
28,1546293661.0,1546293661.0,42.3743233542744,48.35302966561491,car,car,0.01972222222222222
29,1546293721.0,1546293721.0,58.56177963129545,51.030401920588076,car,car,0.0175
30,1546293781.0,1546293781.0,53.31416700147618,46.03103063906406,car,car,0.01361111111111111
31,1546293601.0,1546293601.0,57.35637051046848,53.259416493886675,bus,bus,0.018055555555555554
32,1546293721.0,1546293721.0,42.03755059145873,67.81933679668674,bus,bus,0.0175
33,1546293601.0,1546293601.0,46.91434175856853,52.80686565744113,car,car,0.017777777777777778
34,1546293661.0,1546293661.0,45.07130970436976,50.40067726083256,car,car,0.01861111111111111
35,1546293721.0,1546293721.0,57.47420665062918,52.44403812395184,car,car,0.019444444444444445
36,1546293781.0,1546293781.0,50.70285697284089,50.33163194211228,car,car,0.0175
37,1546293601.0,1546293601.0,69.68773767086526,37.9038744686889,bus,bus,0.017777777777777778
38,1546293721.0,1546293721.0,52.28978885035031,51.303038364440965,bus,bus,0.019444444444444445
39,1546293601.0,1546293601.0,38.48411860501807,53.565219741619856,car,car,0.023333333333333334
40,1546293631.0,1546293631.0,55.445878048816915,61.242657154829146,car,car,-0.0033333333333333335
41,1546293661.0,1546293661.0,43.434011598590985,61.54271083745275,car,car,0.02722222222222222
42,1546293691.0,1546293691.0,45.04477635135484,45.01118808768357,car,car,0.028055555555555556
43,1546293721.0,1546293721.0,41.28210052975252,33.6120827583249,car,car,0.023333333333333334
44,1546293751.0,1546293751.0,38.89164226525189,39.12842694252008,car,car,0.023333333333333334
45,1546293781.0,1546293781.0,44.20003182883325,36.794293466978644,car,car,0.023333333333333334
46,1546293811.0,1546293811.0,62.12984405815018,45.4863137861449,car,car,-0.005555555555555556
