id,departureTs,departureTs_c,VOT,VOT_c,type,type_c,TravelTimeDifference(h)
1,1546293601.0,1546293601.0,49.60440923561413,53.4337795362363,car,car,0.014166666666666666
2,1546293614.0,1546293614.0,41.19916258464879,40.65541595181489,car,car,0.01611111111111111
3,1546293627.0,1546293627.0,44.84068393863256,61.11316597326983,car,car,0.016666666666666666
4,1546293640.0,1546293640.0,52.953393831293944,40.169306288339705,car,car,0.01611111111111111
5,1546293653.0,1546293653.0,50.1818401092278,35.79381485368117,car,car,0.016944444444444446
6,1546293666.0,1546293666.0,20.51857629419708,42.93647614748325,car,car,0.01638888888888889
7,1546293679.0,1546293679.0,61.82340979617,41.360885517622805,car,car,0.017222222222222222
8,1546293692.0,1546293692.0,40.523655243051635,60.84104656054548,car,car,0.018055555555555554
9,1546293705.0,1546293705.0,39.019731961174465,52.825646228719414,car,car,0.01611111111111111
10,1546293718.0,1546293718.0,41.6947589865607,46.46560725895411,car,car,0.020555555555555556
11,1546293731.0,1546293731.0,39.85142520066647,42.44461187558532,car,car,0.016666666666666666
12,1546293744.0,1546293744.0,41.8942987849146,50.16109715988016,car,car,0.01638888888888889
13,1546293757.0,1546293757.0,39.58989737059167,52.035419513790224,car,car,0.016666666666666666
14,1546293770.0,1546293770.0,71.96463207602811,35.97924225243136,car,car,0.01861111111111111
15,1546293783.0,1546293783.0,46.015980315790976,58.889630524986856,car,car,0.019444444444444445
16,1546293796.0,1546293796.0,39.27206848533562,52.91919053207119,car,car,0.021111111111111112
17,1546293809.0,1546293809.0,48.54801042630714,48.19746620817182,car,car,0.01861111111111111
18,1546293822.0,1546293822.0,47.833063895469316,55.95236294740509,car,car,0.017222222222222222
19,1546293601.0,1546293601.0,51.410917333671335,72.52618420976295,bus,bus,0.014166666666666666
20,1546293681.0,1546293681.0,56.44073593234153,52.50064430831513,bus,bus,0.016666666666666666
21,1546293761.0,1546293761.0,46.69515078441107,58.873523931360765,bus,bus,0.01638888888888889
22,1546293601.0,1546293601.0,56.2449645048784,36.01316088621055,car,car,0.03166666666666667
23,1546293614.0,1546293614.0,55.707152895679705,55.34604749442889,car,car,0.03
24,1546293627.0,1546293627.0,58.6918974803202,56.87504627628821,car,car,0.028055555555555556
25,1546293640.0,1546293640.0,44.06326792752781,61.396216722320275,car,car,0.03888888888888889
26,1546293653.0,1546293653.0,47.27906287474953,51.19812714888929,car,car,0.041944444444444444
27,1546293666.0,1546293666.0,31.513089609766062,43.85381353969708,car,car,0.041944444444444444
28,1546293679.0,1546293679.0,46.70323520884468,71.22186751027989,car,car,0.049444444444444444
29,1546293692.0,1546293692.0,55.529184412593416,45.32994878559054,car,car,0.04694444444444444
30,1546293705.0,1546293705.0,41.82716905993567,39.599895083222556,car,car,0.05611111111111111
31,1546293718.0,1546293718.0,37.544580903481965,36.67594728686119,car,car,0.058888888888888886
32,1546293731.0,1546293731.0,62.42286902187476,56.15598552175727,car,car,0.05638888888888889
33,1546293744.0,1546293744.0,56.978280355397935,52.54769741694496,car,car,0.06333333333333334
34,1546293757.0,1546293757.0,44.95445582164929,62.65347455371634,car,car,0.0675
35,1546293770.0,1546293770.0,44.656239424429465,47.074463541154465,car,car,0.0636111111111111
36,1546293783.0,1546293783.0,54.15574334822909,67.25058247607673,car,car,0.06666666666666667
37,1546293796.0,1546293796.0,36.793163985118966,68.21217540818436,car,car,0.06527777777777778
38,1546293809.0,1546293809.0,41.7074513497035,54.360016189627075,car,car,0.07333333333333333
39,1546293822.0,1546293822.0,68.34060080721335,54.13913528902168,car,car,0.07666666666666666
40,1546293601.0,1546293601.0,64.88869089772464,37.63305842746014,bus,bus,0.03166666666666667
41,1546293681.0,1546293681.0,55.69371777313016,59.01857974735506,bus,bus,0.05
42,1546293761.0,1546293761.0,50.96772726665697,48.96894801544284,bus,bus,0.06277777777777778
43,1546293601.0,1546293601.0,45.14897612820888,57.550729643410584,car,car,0.035833333333333335
44,1546293621.0,1546293621.0,32.65287619794543,36.486375981895094,car,car,0.03805555555555556
45,1546293641.0,1546293641.0,40.350800430024265,47.843674302990635,car,car,0.03777777777777778
46,1546293661.0,1546293661.0,65.30903796604075,33.81600313381611,car,car,-0.013333333333333334
47,1546293681.0,1546293681.0,48.138551452561025,54.39372393125792,car,car,0.03805555555555556
48,1546293701.0,1546293701.0,51.9265383386864,35.89664485849457,car,car,-0.013333333333333334
49,1546293721.0,1546293721.0,41.107145015641,47.87495702963437,car,car,0.03388888888888889
50,1546293741.0,1546293741.0,56.43860533527159,35.86216786487091,car,car,-0.014444444444444444
51,1546293761.0,1546293761.0,63.866000253706346,55.622056868184565,car,car,-0.015
52,1546293781.0,1546293781.0,67.19360804686497,45.6071235549898,car,car,-0.0125
53,1546293801.0,1546293801.0,34.80118108216746,55.35407952452561,car,car,0.04055555555555555
54,1546293821.0,1546293821.0,46.94500376965065,40.98431770544886,car,car,0.016666666666666666
55,1546293601.0,1546293601.0,67.82743554245585,52.42608765167522,bus,bus,-0.011944444444444445
56,1546293641.0,1546293641.0,53.3434388335847,48.721166804276805,bus,bus,-0.015
57,1546293681.0,1546293681.0,36.74473632108591,54.74196511968635,bus,bus,0.03222222222222222
58,1546293721.0,1546293721.0,73.08059364107758,43.774977251932064,bus,bus,-0.016944444444444446
59,1546293761.0,1546293761.0,54.49774914933418,65.04656404771849,bus,bus,-0.015
60,1546293801.0,1546293801.0,47.30415924917073,45.43428206572515,bus,bus,0.03722222222222222
61,1546293601.0,1546293601.0,44.47871721817818,65.5125420667056,car,car,0.09777777777777778
62,1546293621.0,1546293621.0,36.66004890937043,46.05029448975547,car,car,0.31722222222222224
63,1546293641.0,1546293641.0,31.360211060743623,38.55098074751153,car,car,0.3983333333333333
64,1546293661.0,1546293661.0,46.48812543579148,63.537558963409865,car,car,0.4677777777777778
65,1546293681.0,1546293681.0,71.05193117570363,52.03425586366076,car,car,-0.010555555555555556
66,1546293701.0,1546293701.0,50.63229719227336,57.6004127612262,car,car,-0.0011111111111111111
67,1546293721.0,1546293721.0,63.19579304725345,50.35417875897215,car,car,-0.006111111111111111
68,1546293741.0,1546293741.0,37.51482910058911,48.643566821648776,car,car,0.7508333333333334
69,1546293761.0,1546293761.0,50.59246763883757,43.78896031419618,car,car,-0.013055555555555556
70,1546293781.0,1546293781.0,28.586770065740296,51.839882607918675,car,car,0.8233333333333334
71,1546293801.0,1546293801.0,40.507621456299624,66.6921770668632,car,car,0.8375
72,1546293821.0,1546293821.0,51.62363151181722,44.48655432339569,car,car,0.8413888888888889
73,1546293601.0,1546293601.0,67.02859775376162,55.53551241060882,bus,bus,-0.026944444444444444
74,1546293641.0,1546293641.0,57.730714552038464,52.34735137914893,bus,bus,-0.014722222222222222
75,1546293681.0,1546293681.0,52.618591749277215,65.20424776263766,bus,bus,-0.010555555555555556
76,1546293721.0,1546293721.0,56.728029136217685,59.85656962132912,bus,bus,-0.006111111111111111
77,1546293761.0,1546293761.0,72.24758304160176,35.65838227565115,bus,bus,-0.013055555555555556
78,1546293801.0,1546293801.0,50.47745688707963,49.30795496964454,bus,bus,0.8375
79,1546293601.0,1546293601.0,57.53020651545261,65.15808299050161,car,car,0.019444444444444445
80,1546293621.0,1546293621.0,38.05404555500644,60.31866428866995,car,car,0.01972222222222222
81,1546293641.0,1546293641.0,50.55328753926301,55.584275028703786,car,car,0.019166666666666665
82,1546293661.0,1546293661.0,69.70094343642702,35.10546987560263,car,car,0.020555555555555556
83,1546293681.0,1546293681.0,65.51206936131375,51.729240242524696,car,car,0.01972222222222222
84,1546293701.0,1546293701.0,61.10542716490239,39.17590713694532,car,car,0.021666666666666667
85,1546293721.0,1546293721.0,55.43234447020661,44.526224298909085,car,car,0.021666666666666667
86,1546293741.0,1546293741.0,37.882048668586684,37.843468586735604,car,car,0.023055555555555555
87,1546293761.0,1546293761.0,66.97705752291589,39.7534365669129,car,car,0.020277777777777777
88,1546293781.0,1546293781.0,54.90086232392546,70.57391235921023,car,car,0.013333333333333334
89,1546293801.0,1546293801.0,48.70028112766442,52.84745660484641,car,car,0.013333333333333334
90,1546293821.0,1546293821.0,31.232306890653877,55.36750837474405,car,car,0.005833333333333334
91,1546293601.0,1546293601.0,38.30986480457122,64.0171757971291,bus,bus,0.019444444444444445
92,1546293641.0,1546293641.0,59.61838599996413,52.89982403912441,bus,bus,0.019166666666666665
93,1546293681.0,1546293681.0,44.46983211874213,57.61866798883535,bus,bus,0.01972222222222222
94,1546293721.0,1546293721.0,35.934776653039535,41.77777111298778,bus,bus,0.021666666666666667
95,1546293761.0,1546293761.0,50.05964852610019,48.639951601326715,bus,bus,0.020277777777777777
96,1546293801.0,1546293801.0,58.250511408161735,44.143111419352486,bus,bus,0.013333333333333334
97,1546293601.0,1546293601.0,41.255861090138715,39.862517774739274,car,car,0.020555555555555556
98,1546293621.0,1546293621.0,45.940237831528094,58.50340652139958,car,car,0.021388888888888888
99,1546293641.0,1546293641.0,46.35412773351739,47.281773610429035,car,car,0.02388888888888889
100,1546293661.0,1546293661.0,54.15657466317842,56.16043896911209,car,car,0.025833333333333333
101,1546293681.0,1546293681.0,64.50786060979249,48.172372170043204,car,car,0.029166666666666667
102,1546293701.0,1546293701.0,49.25580034444813,52.90570187421429,car,car,0.034444444444444444
103,1546293721.0,1546293721.0,55.33668947838098,42.280926696262114,car,car,0.0425
104,1546293741.0,1546293741.0,51.323136519745155,43.050409075339125,car,car,0.04888888888888889
105,1546293761.0,1546293761.0,42.77169292140081,33.778530753669784,car,car,0.05611111111111111
106,1546293781.0,1546293781.0,47.327603812753914,51.595489322493975,car,car,0.06
107,1546293801.0,1546293801.0,49.61832526013442,41.7909953180111,car,car,0.06722222222222222
108,1546293821.0,1546293821.0,59.395924380679155,46.79924441494754,car,car,0.07333333333333333
109,1546293601.0,1546293601.0,52.30102351206242,49.50231518632313,bus,bus,0.020555555555555556
110,1546293641.0,1546293641.0,48.37225801395539,37.93926695979718,bus,bus,0.02388888888888889
111,1546293681.0,1546293681.0,56.89040744485644,42.65746810916319,bus,bus,0.029166666666666667
112,1546293721.0,1546293721.0,55.9865171135351,48.610809303056236,bus,bus,0.0425
113,1546293761.0,1546293761.0,44.034645951310026,51.7626870593015,bus,bus,0.05611111111111111
114,1546293801.0,1546293801.0,57.471556195719636,53.882147073940736,bus,bus,0.06722222222222222
115,1546293601.0,1546293601.0,56.40454655749552,61.73025247522705,car,car,-0.01
116,1546293611.0,1546293611.0,38.58827875216419,46.7590832429226,car,car,0.026944444444444444
117,1546293621.0,1546293621.0,57.739429667065956,49.21167173243866,car,car,-0.01138888888888889
118,1546293631.0,1546293631.0,47.161938144846204,49.6547295752481,car,car,0.02666666666666667
119,1546293641.0,1546293641.0,45.379194213067045,62.58553813443553,car,car,0.02722222222222222
120,1546293651.0,1546293651.0,38.72991951910404,51.827135754525656,car,car,0.030555555555555555
121,1546293661.0,1546293661.0,54.913493572694655,40.06577002420476,car,car,-0.013055555555555556
122,1546293671.0,1546293671.0,42.295657765227645,57.96558715022155,car,car,0.03222222222222222
123,1546293681.0,1546293681.0,44.58018307928052,33.20182485384097,car,car,0.03111111111111111
124,1546293691.0,1546293691.0,48.53428247577182,62.679879538422014,car,car,0.03305555555555555
125,1546293701.0,1546293701.0,29.56707576166056,53.554134662417056,car,car,0.03305555555555555
126,1546293711.0,1546293711.0,51.57824908763969,54.46854047909698,car,car,-0.023055555555555555
127,1546293721.0,1546293721.0,35.20792737729657,32.12032251609007,car,car,0.02722222222222222
128,1546293731.0,1546293731.0,53.085409532634266,49.89733150176823,car,car,-0.01888888888888889
129,1546293741.0,1546293741.0,48.25079762288107,58.512055224636455,car,car,0.024444444444444446
130,1546293751.0,1546293751.0,63.23864241734676,30.866932958854736,car,car,-0.021111111111111112
131,1546293761.0,1546293761.0,59.83558530969205,68.53011968406938,car,car,-0.02277777777777778
132,1546293771.0,1546293771.0,59.22884846764306,50.99276946838745,car,car,-0.020833333333333332
133,1546293781.0,1546293781.0,44.527052095825056,45.437109813544545,car,car,0.025833333333333333
134,1546293791.0,1546293791.0,58.71425351995756,48.24465389722243,car,car,-0.016666666666666666
135,1546293801.0,1546293801.0,55.40657062132696,58.84522078174482,car,car,-0.008055555555555555
136,1546293811.0,1546293811.0,50.82084643629198,48.173066954838866,car,car,-0.008888888888888889
137,1546293821.0,1546293821.0,51.58847007794057,62.8446709531478,car,car,-0.016944444444444446
