id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
1,car,0,79,53.4337795362363,0.3,1546293601.0,12,1,1546293764.0,1,,,0.0,1
10,car,0,77,46.46560725895411,0.5,1546293718.0,12,1,1546293880.0,1,,,0.0,1
100,car,1,71,56.16043896911209,0.7,1546293661.0,4,12,1546293857.0,1,,,0.0,1
1000,car,0,77,56.17841586935911,0.3,1546293781.0,18,20,1546294066.0,0,,,0.0,0
1001,car,1,70,66.88806771340622,0.7,1546293791.0,18,20,1546294076.0,0,,,0.0,0
1002,car,1,73,57.45628744097702,0.7,1546293801.0,18,20,1546294086.0,0,,,0.0,0
1003,car,0,72,53.739038443802926,0.1,1546293811.0,18,20,1546294096.0,0,,,0.0,0
1004,car,0,70,72.06341037155556,0.4,1546293821.0,18,20,1546294106.0,0,,,0.0,0
1005,car,0,77,65.33868149103765,0.2,1546293831.0,18,20,1546294116.0,0,,,0.0,0
1006,bus,0,57,51.06320018638965,0.2,1546293601.0,18,20,1546293876.0,0,,,0.0,0
1007,bus,1,55,56.33680392992176,1.0,1546293681.0,18,20,1546293962.0,0,,,0.0,0
1008,bus,1,58,58.447843442748876,0.8,1546293761.0,18,20,1546294045.0,0,,,0.0,0
1009,car,1,79,45.311634671451,0.6,1546293901.0,12,1,1546294090.0,1,,,0.0,1
101,car,1,70,48.172372170043204,0.6,1546293681.0,4,12,1546293888.0,1,,,0.0,1
1010,car,1,73,51.09253180121122,0.9,1546293927.0,12,1,1546294132.0,1,,,0.0,1
1011,car,0,76,48.221937626471416,0.4,1546293953.0,12,1,1546294219.0,1,,,0.0,1
1012,car,0,80,38.7873287955654,0.3,1546293979.0,12,1,1546294225.0,1,,,0.0,1
1013,car,1,72,57.59272617474349,0.8,1546294005.0,12,1,1546294231.0,0,,,0.0,0
1014,car,1,70,57.449613900508936,0.7,1546294031.0,12,1,1546294283.0,0,,,0.0,0
1015,car,1,71,33.45372480936153,0.8,1546294057.0,12,1,1546294343.0,1,,,0.0,1
1016,car,0,70,42.851441436914875,0.4,1546294083.0,12,1,1546294307.0,0,,,0.0,0
1017,car,1,76,66.7590239347985,0.7,1546294109.0,12,1,1546294330.0,0,,,0.0,0
1018,bus,0,49,44.52996382707526,0.4,1546293901.0,12,1,1546294090.0,1,,,0.0,1
1019,bus,1,47,48.82423297332735,0.6,1546293941.0,12,1,1546294157.0,1,,,0.0,1
102,car,1,76,52.90570187421429,1.0,1546293701.0,4,12,1546293916.0,1,,,0.0,1
1020,bus,0,42,62.536897893425916,0.4,1546293981.0,12,1,1546294229.0,1,,,0.0,1
1021,bus,0,55,48.42667046983694,0.3,1546294021.0,12,1,1546294291.0,1,,,0.0,1
1022,bus,1,50,32.285818343704314,0.9,1546294061.0,12,1,1546294327.0,1,,,0.0,1
1023,bus,1,46,65.74248493258429,0.9,1546294101.0,12,1,1546294366.0,1,,,0.0,1
1024,car,1,77,35.942849259905884,1.0,1546293901.0,1,12,1546294132.0,1,,,0.0,1
1025,car,1,80,34.19867819139357,0.7,1546293927.0,1,12,1546294150.0,1,,,0.0,1
1026,car,0,79,55.89593628906158,0.1,1546293953.0,1,12,1546294193.0,1,,,0.0,1
1027,car,0,72,50.13797900145277,0.3,1546293979.0,1,12,1546294198.0,1,,,0.0,1
1028,car,1,73,41.91059385702046,0.9,1546294005.0,1,12,1546294234.0,0,,,0.0,0
1029,car,0,79,57.25983429669571,0.3,1546294031.0,1,12,1546294276.0,0,,,0.0,0
103,car,0,75,42.280926696262114,0.1,1546293721.0,4,12,1546293942.0,1,,,0.0,1
1030,car,0,79,48.12945102591037,0.2,1546294057.0,1,12,1546294275.0,1,,,0.0,1
1031,car,0,80,55.840177012900526,0.2,1546294083.0,1,12,1546294336.0,0,,,0.0,0
1032,car,0,75,53.86047969579753,0.0,1546294109.0,1,12,1546294366.0,0,,,0.0,0
1033,bus,1,44,40.55829780562474,0.6,1546293901.0,1,12,1546294132.0,1,,,0.0,1
1034,bus,0,41,50.9507362015989,0.4,1546293941.0,1,12,1546294163.0,1,,,0.0,1
1035,bus,0,41,50.87629454542067,0.0,1546293981.0,1,12,1546294200.0,1,,,0.0,1
1036,bus,1,54,59.46604503826134,0.8,1546294021.0,1,12,1546294238.0,1,,,0.0,1
1037,bus,1,52,53.5263746018188,0.6,1546294061.0,1,12,1546294282.0,1,,,0.0,1
1038,bus,0,54,43.74455724745789,0.0,1546294101.0,1,12,1546294318.0,1,,,0.0,1
1039,car,0,73,41.643333094286746,0.0,1546293901.0,12,2,1546294433.0,0,,,0.0,1
104,car,1,77,43.050409075339125,1.0,1546293741.0,4,12,1546293965.0,1,,,0.0,1
1040,car,0,78,43.84596601159631,0.2,1546293914.0,12,2,1546294365.0,0,,,0.0,1
1041,car,1,76,60.79366469163705,0.7,1546293927.0,12,2,1546294391.0,1,,,0.0,1
1042,car,1,77,60.44812599383969,0.6,1546293940.0,12,2,1546294458.0,1,,,0.0,0
1043,car,0,71,33.83007229409805,0.2,1546293953.0,12,2,1546294415.0,0,,,0.0,1
1044,car,0,75,49.13857331674056,0.4,1546293966.0,12,2,1546294459.0,0,,,0.0,1
1045,car,1,72,58.35313977611128,1.0,1546293979.0,12,2,1546294512.0,0,,,0.0,1
1046,car,0,80,52.34914809521736,0.3,1546293992.0,12,2,1546294457.0,0,,,0.0,1
1047,car,0,74,29.532118620295044,0.3,1546294005.0,12,2,1546294485.0,1,,,0.0,1
1048,car,1,74,42.351613604404676,0.8,1546294018.0,12,2,1546294435.0,1,,,0.0,0
1049,car,1,73,44.38398308430412,0.6,1546294031.0,12,2,1546294589.0,0,,,0.0,1
105,car,1,77,33.778530753669784,1.0,1546293761.0,4,12,1546293988.0,1,,,0.0,1
1050,car,1,72,43.58902329435232,0.8,1546294044.0,12,2,1546294537.0,0,,,0.0,1
1051,car,1,76,52.35136037450033,0.9,1546294057.0,12,2,1546294521.0,1,,,0.0,0
