id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
1,car,0,79,55.897023199908006,0.3,1546293601.0,12,1,1546293748.0,1,,,0.0,1
10,car,0,77,51.870717160290994,0.5,1546293781.0,12,1,1546293948.0,1,,,0.0,1
100,car,1,71,62.376817167580924,0.7,1546293646.0,5,12,1546293883.0,1,,,0.0,0
1000,car,1,73,54.17975654863583,0.8,1546294041.0,24,4,1546294437.0,1,,,0.0,0
1001,car,1,74,58.52935223544656,0.7,1546294061.0,24,4,1546294460.0,0,,,0.0,1
1002,car,0,77,44.951784493773786,0.3,1546294081.0,24,4,1546294459.0,1,,,0.0,0
1003,car,1,75,63.59552543721429,1.0,1546294101.0,24,4,1546294459.0,1,,,0.0,0
1004,car,0,71,39.155509683763,0.1,1546294121.0,24,4,1546294455.0,1,,,0.0,0
1005,bus,0,55,42.65529227120087,0.3,1546293901.0,24,4,1546294315.0,0,,,0.0,1
1006,bus,1,40,31.33794343684509,0.7,1546294021.0,24,4,1546294445.0,1,,,0.0,1
1007,car,1,73,53.02459679947488,0.7,1546293901.0,4,24,1546294279.0,1,,,0.0,0
1008,car,0,72,43.56396642141611,0.1,1546293921.0,4,24,1546294280.0,1,,,0.0,0
1009,car,0,70,34.29134920225022,0.4,1546293941.0,4,24,1546294300.0,1,,,0.0,0
101,car,1,70,32.556250049859685,0.6,1546293661.0,5,12,1546293900.0,1,,,0.0,0
1010,car,0,77,42.29192161527116,0.2,1546293961.0,4,24,1546294319.0,1,,,0.0,0
1011,car,0,78,60.78506245619102,0.2,1546293981.0,4,24,1546294327.0,1,,,0.0,0
1012,car,1,77,49.64513351487099,1.0,1546294001.0,4,24,1546294365.0,1,,,0.0,0
1013,car,1,79,60.057575585565566,0.8,1546294021.0,4,24,1546294410.0,1,,,0.0,0
1014,car,1,79,44.64201549740166,0.6,1546294041.0,4,24,1546294418.0,1,,,0.0,0
1015,car,1,73,49.63055396364819,0.9,1546294061.0,4,24,1546294435.0,1,,,0.0,0
1016,car,0,76,44.94133342373031,0.4,1546294081.0,4,24,1546294458.0,1,,,0.0,0
1017,car,0,80,63.73132607227814,0.3,1546294101.0,4,24,1546294488.0,1,,,0.0,0
1018,car,1,72,44.992062295951754,0.8,1546294121.0,4,24,1546294493.0,1,,,0.0,0
1019,bus,1,40,59.67958575367616,0.7,1546293901.0,4,24,1546294279.0,1,,,0.0,0
102,car,1,76,57.02234352020287,1.0,1546293676.0,5,12,1546293916.0,1,,,0.0,0
1020,bus,1,43,68.41718065411278,0.8,1546294021.0,4,24,1546294410.0,1,,,0.0,0
1021,car,0,70,61.714232809287424,0.4,1546293901.0,24,5,1546294362.0,1,,,0.0,0
1022,car,1,76,61.65207598197596,0.7,1546293921.0,24,5,1546294345.0,1,,,0.0,0
1023,car,0,74,51.05176566595483,0.4,1546293941.0,24,5,1546294359.0,1,,,0.0,0
1024,car,1,73,73.53745327050805,0.6,1546293961.0,24,5,1546294391.0,1,,,0.0,0
1025,car,0,71,59.821874676772026,0.4,1546293981.0,24,5,1546294412.0,1,,,0.0,0
1026,car,0,77,59.58592287724518,0.3,1546294001.0,24,5,1546294445.0,1,,,0.0,0
1027,car,1,75,45.98319107289238,0.9,1546294021.0,24,5,1546294527.0,1,,,0.0,0
1028,car,1,73,54.88451295588643,0.9,1546294041.0,24,5,1546294533.0,1,,,0.0,0
1029,car,1,77,46.41248075732182,1.0,1546294061.0,24,5,1546294540.0,1,,,0.0,0
103,car,0,75,42.20883509149602,0.1,1546293691.0,5,12,1546293930.0,1,,,0.0,0
1030,car,1,80,54.13311191642231,0.7,1546294081.0,24,5,1546294551.0,1,,,0.0,0
1031,car,0,79,65.60426608217696,0.1,1546294101.0,24,5,1546294550.0,1,,,0.0,0
1032,car,0,72,63.61301810982119,0.3,1546294121.0,24,5,1546294549.0,1,,,0.0,0
1033,bus,1,46,64.05729306115865,0.9,1546293901.0,24,5,1546294362.0,1,,,0.0,0
1034,bus,0,58,48.385787817467836,0.3,1546294021.0,24,5,1546294527.0,1,,,0.0,0
1035,car,0,79,57.94280926602373,0.2,1546293901.0,5,24,1546294431.0,1,,,0.0,1
1036,car,0,80,52.40696192438432,0.2,1546293921.0,5,24,1546294447.0,1,,,0.0,1
1037,car,0,75,48.98444539015554,0.0,1546293941.0,5,24,1546294437.0,1,,,0.0,0
1038,car,1,72,37.226430696469386,0.6,1546293961.0,5,24,1546294461.0,1,,,0.0,0
1039,car,0,70,63.82200813934599,0.4,1546293981.0,5,24,1546294435.0,1,,,0.0,0
104,car,1,77,45.896890262800525,1.0,1546293706.0,5,12,1546293944.0,1,,,0.0,0
1040,car,0,80,64.47263168401302,0.4,1546294001.0,5,24,1546294497.0,1,,,0.0,0
1041,car,0,72,37.75958306213819,0.3,1546294021.0,5,24,1546294492.0,1,,,0.0,0
1042,car,1,75,54.589797804321876,0.9,1546294041.0,5,24,1546294492.0,1,,,0.0,0
1043,car,0,76,69.30889763967951,0.3,1546294061.0,5,24,1546294496.0,1,,,0.0,0
1044,car,0,78,54.93243816062278,0.0,1546294081.0,5,24,1546294506.0,1,,,0.0,0
1045,car,0,73,32.28915219429618,0.0,1546294101.0,5,24,1546294553.0,1,,,0.0,1
1046,car,0,78,62.54221175723947,0.2,1546294121.0,5,24,1546294563.0,1,,,0.0,1
1047,bus,1,53,42.53131842853918,0.7,1546293901.0,5,24,1546294431.0,1,,,0.0,1
1048,bus,1,55,66.53839263954052,0.6,1546294021.0,5,24,1546294492.0,1,,,0.0,0
1049,car,0,71,51.58840778655489,0.2,1546293901.0,24,18,1546294370.0,1,,,0.0,0
105,car,1,77,43.85173637814369,1.0,1546293721.0,5,12,1546293957.0,1,,,0.0,0
1050,car,0,75,33.305513276107135,0.4,1546293921.0,24,18,1546294449.0,1,,,0.0,0
1051,car,1,72,36.15081044848523,1.0,1546293941.0,24,18,1546294463.0,1,,,0.0,0
1052,car,0,80,35.352136822559814,0.3,1546293961.0,24,18,1546294483.0,1,,,0.0,0
