id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
1,car,1,70,57.62129984000475,0.9,1546293746.0,12,1,1546293961.0,0,,,0.0,0
10,car,0,76,40.809189477211376,0.4,1546293757.0,12,1,1546293971.0,0,,,0.0,0
100,car,0,76,55.015484088075645,0.3,1546293764.0,5,12,1546294151.0,0,,,0.0,0
1000,car,1,79,51.31931027840963,0.8,1546294007.0,24,4,1546294596.0,0,,,0.0,0
1001,car,0,80,46.71105196993325,0.3,1546293992.0,24,4,1546294588.0,0,,,0.0,0
1002,car,0,79,47.20530822497636,0.5,1546293915.0,24,4,1546294408.0,0,,,0.0,0
1003,car,1,77,42.52130740474454,1.0,1546294032.0,24,4,1546294609.0,0,,,0.0,0
1004,car,1,80,60.50846483235429,0.8,1546294033.0,24,4,1546294311.0,1,,,0.0,0
1005,bus,1,56,50.389261787056626,0.9,1546294015.0,24,4,1546294600.0,0,,,0.0,0
1006,bus,1,50,55.829494078142375,0.9,1546293996.0,24,4,1546294595.0,0,,,0.0,0
1007,car,1,73,56.076814614438234,0.6,1546293944.0,4,24,1546294250.0,1,,,0.0,0
1008,car,0,76,65.67789636860242,0.2,1546294034.0,4,24,1546294319.0,1,,,0.0,0
1009,car,1,70,38.61493195214513,1.0,1546293914.0,4,24,1546294332.0,0,,,0.0,0
101,car,0,71,45.506974119561384,0.0,1546293808.0,5,12,1546294214.0,0,,,0.0,0
1010,car,1,70,35.92681103785088,0.6,1546293902.0,4,24,1546294319.0,0,,,0.0,0
1011,car,0,73,47.09770936294134,0.1,1546294068.0,4,24,1546294512.0,0,,,0.0,0
1012,car,0,80,65.06677729403864,0.4,1546293905.0,4,24,1546294191.0,1,,,0.0,0
1013,car,1,77,23.609817044061565,0.9,1546294029.0,4,24,1546294464.0,0,,,0.0,0
1014,car,0,74,54.25755810559199,0.3,1546293998.0,4,24,1546294297.0,1,,,0.0,0
1015,car,1,77,52.369375780424264,0.6,1546293950.0,4,24,1546294258.0,1,,,0.0,0
1016,car,0,70,55.10457696036339,0.5,1546293943.0,4,24,1546294250.0,1,,,0.0,0
1017,car,1,80,54.55564831191724,1.0,1546294007.0,4,24,1546294298.0,1,,,0.0,0
1018,car,1,77,45.059043332220995,0.8,1546294031.0,4,24,1546294463.0,0,,,0.0,0
1019,bus,0,48,56.294036704542826,0.4,1546293986.0,4,24,1546294292.0,1,,,0.0,0
102,car,1,80,42.74017235806218,0.8,1546293708.0,5,12,1546294072.0,0,,,0.0,0
1020,bus,1,58,47.31977304282983,0.9,1546293934.0,4,24,1546294341.0,0,,,0.0,0
1021,car,1,72,50.51184548195552,0.9,1546294073.0,24,5,1546294419.0,1,,,0.0,0
1022,car,1,70,37.067844001444534,0.9,1546294003.0,24,5,1546294727.0,0,,,0.0,0
1023,car,1,70,51.02831970566555,0.9,1546294098.0,24,5,1546294430.0,1,,,0.0,0
1024,car,1,75,52.1574901981639,0.8,1546293965.0,24,5,1546294662.0,0,,,0.0,0
1025,car,1,78,55.14721236746145,0.9,1546294091.0,24,5,1546294429.0,1,,,0.0,0
1026,car,1,70,46.57531709959152,0.8,1546294011.0,24,5,1546294727.0,0,,,0.0,0
1027,car,0,80,48.1261806027791,0.2,1546293918.0,24,5,1546294508.0,0,,,0.0,0
1028,car,0,78,58.40367176324996,0.1,1546294091.0,24,5,1546294429.0,1,,,0.0,0
1029,car,0,77,57.394730576284694,0.3,1546294117.0,24,5,1546294526.0,1,,,0.0,0
103,car,0,80,55.03870545950349,0.2,1546293736.0,5,12,1546293919.0,1,,,0.0,0
1030,car,0,77,55.97686575190065,0.1,1546293924.0,24,5,1546294513.0,0,,,0.0,0
1031,car,0,74,54.8377065480752,0.4,1546294099.0,24,5,1546294430.0,1,,,0.0,0
1032,car,1,72,41.09834434371098,0.8,1546293900.0,24,5,1546294471.0,0,,,0.0,0
1033,bus,0,41,61.889248788580176,0.4,1546294025.0,24,5,1546294383.0,1,,,0.0,0
1034,bus,1,57,42.788322739078076,0.6,1546294011.0,24,5,1546294727.0,0,,,0.0,0
1035,car,0,80,53.41217170840644,0.2,1546294078.0,5,24,1546294408.0,1,,,0.0,0
1036,car,1,79,32.06288518478729,0.6,1546294052.0,5,24,1546294626.0,0,,,0.0,0
1037,car,0,74,50.7361425684791,0.5,1546293991.0,5,24,1546294364.0,1,,,0.0,0
1038,car,1,72,52.68579440398896,0.9,1546294055.0,5,24,1546294421.0,1,,,0.0,0
1039,car,0,73,57.342844784536084,0.4,1546294077.0,5,24,1546294408.0,1,,,0.0,0
104,car,1,78,60.56188848964227,1.0,1546293813.0,5,12,1546293994.0,1,,,0.0,0
1040,car,0,71,53.10149405049105,0.4,1546294025.0,5,24,1546294388.0,1,,,0.0,0
1041,car,1,71,51.10469274879466,0.7,1546294107.0,5,24,1546294662.0,0,,,0.0,0
1042,car,0,73,49.85302119586524,0.2,1546293968.0,5,24,1546294597.0,0,,,0.0,0
1043,car,0,78,46.178040165221255,0.3,1546294033.0,5,24,1546294631.0,0,,,0.0,0
1044,car,1,75,65.37971501596216,0.9,1546293916.0,5,24,1546294464.0,0,,,0.0,0
1045,car,0,77,57.10678760218843,0.5,1546294029.0,5,24,1546294376.0,1,,,0.0,0
1046,car,0,77,60.161319494729725,0.4,1546294086.0,5,24,1546294637.0,0,,,0.0,0
1047,bus,1,57,46.40213273692923,1.0,1546293966.0,5,24,1546294604.0,0,,,0.0,0
1048,bus,0,50,39.127359241412066,0.2,1546293975.0,5,24,1546294581.0,0,,,0.0,0
