id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
1,car,0,79,43.101961311147974,0.3,1546293601.0,12,1,1546293800.0,0,,,0.0,0
10,car,0,77,37.97745938631113,0.5,1546293781.0,12,1,1546293994.0,0,,,0.0,0
100,car,1,71,48.074926022264286,0.7,1546293646.0,5,12,1546294033.0,0,,,0.0,0
1000,car,1,73,49.04456556744789,0.8,1546294041.0,24,4,1546294567.0,0,,,0.0,0
1001,car,1,74,61.954650775822124,0.7,1546294061.0,24,4,1546294572.0,0,,,0.0,0
1002,car,0,77,59.64815316812465,0.3,1546294081.0,24,4,1546294345.0,1,,,0.0,0
1003,car,1,75,57.94020503977471,1.0,1546294101.0,24,4,1546294361.0,1,,,0.0,0
1004,car,0,71,40.05674796122103,0.1,1546294121.0,24,4,1546294594.0,0,,,0.0,0
1005,bus,0,55,52.404414938711994,0.3,1546293901.0,24,4,1546294415.0,0,,,0.0,0
1006,bus,1,40,46.73119950741254,0.7,1546294021.0,24,4,1546294566.0,0,,,0.0,0
1007,car,1,73,53.30484335707743,0.7,1546293901.0,4,24,1546294191.0,1,,,0.0,0
1008,car,0,72,50.98482313098889,0.1,1546293921.0,4,24,1546294202.0,1,,,0.0,0
1009,car,0,70,56.63511554670422,0.4,1546293941.0,4,24,1546294232.0,1,,,0.0,0
101,car,1,70,36.98458513148708,0.6,1546293661.0,5,12,1546294045.0,0,,,0.0,0
1010,car,0,77,39.932405101369696,0.2,1546293961.0,4,24,1546294407.0,0,,,0.0,0
1011,car,0,78,68.80718073339307,0.2,1546293981.0,4,24,1546294281.0,1,,,0.0,0
1012,car,1,77,67.72431626095232,1.0,1546294001.0,4,24,1546294316.0,1,,,0.0,0
1013,car,1,79,48.39781700197558,0.8,1546294021.0,4,24,1546294451.0,0,,,0.0,0
1014,car,1,79,69.01282582940887,0.6,1546294041.0,4,24,1546294361.0,1,,,0.0,0
1015,car,1,73,43.98809742471633,0.9,1546294061.0,4,24,1546294488.0,0,,,0.0,0
1016,car,0,76,61.08250041630097,0.4,1546294081.0,4,24,1546294388.0,1,,,0.0,0
1017,car,0,80,51.410014481976816,0.3,1546294101.0,4,24,1546294387.0,1,,,0.0,0
1018,car,1,72,55.4930701624539,0.8,1546294121.0,4,24,1546294396.0,1,,,0.0,0
1019,bus,1,40,52.859961945920475,0.7,1546293901.0,4,24,1546294191.0,1,,,0.0,0
102,car,1,76,52.33873637951167,1.0,1546293676.0,5,12,1546293861.0,1,,,0.0,0
1020,bus,1,43,56.415114766144846,0.8,1546294021.0,4,24,1546294355.0,1,,,0.0,0
1021,car,0,70,52.217923192142706,0.4,1546293901.0,24,5,1546294487.0,0,,,0.0,0
1022,car,1,76,43.47998353626712,0.7,1546293921.0,24,5,1546294490.0,0,,,0.0,0
1023,car,0,74,77.62685862447836,0.4,1546293941.0,24,5,1546294527.0,0,,,0.0,0
1024,car,1,73,45.52588467868034,0.6,1546293961.0,24,5,1546294567.0,0,,,0.0,0
1025,car,0,71,54.42855231566784,0.4,1546293981.0,24,5,1546294351.0,1,,,0.0,0
1026,car,0,77,58.75908394995947,0.3,1546294001.0,24,5,1546294359.0,1,,,0.0,0
1027,car,1,75,39.41242803869763,0.9,1546294021.0,24,5,1546294691.0,0,,,0.0,0
1028,car,1,73,29.04203574232008,0.9,1546294041.0,24,5,1546294658.0,0,,,0.0,0
1029,car,1,77,57.64272307992617,1.0,1546294061.0,24,5,1546294402.0,1,,,0.0,0
103,car,0,75,60.500714441532836,0.1,1546293691.0,5,12,1546294076.0,0,,,0.0,0
1030,car,1,80,61.10760267042844,0.7,1546294081.0,24,5,1546294429.0,1,,,0.0,0
1031,car,0,79,54.41647918448718,0.1,1546294101.0,24,5,1546294431.0,1,,,0.0,0
1032,car,0,72,43.749368695498674,0.3,1546294121.0,24,5,1546294715.0,0,,,0.0,0
1033,bus,1,46,41.97701814368273,0.9,1546293901.0,24,5,1546294487.0,0,,,0.0,0
1034,bus,0,58,46.53623386201834,0.3,1546294021.0,24,5,1546294642.0,0,,,0.0,0
1035,car,0,79,41.94245964583438,0.2,1546293901.0,5,24,1546294462.0,0,,,0.0,0
1036,car,0,80,35.742245855447024,0.2,1546293921.0,5,24,1546294512.0,0,,,0.0,0
1037,car,0,75,52.31904355152575,0.0,1546293941.0,5,24,1546294304.0,1,,,0.0,0
1038,car,1,72,36.089261080548724,0.6,1546293961.0,5,24,1546294562.0,0,,,0.0,0
1039,car,0,70,55.07588075182165,0.4,1546293981.0,5,24,1546294344.0,1,,,0.0,0
104,car,1,77,52.04475876023516,1.0,1546293706.0,5,12,1546294094.0,0,,,0.0,0
1040,car,0,80,58.17035642711655,0.4,1546294001.0,5,24,1546294342.0,1,,,0.0,0
1041,car,0,72,46.96864927830132,0.3,1546294021.0,5,24,1546294644.0,0,,,0.0,0
1042,car,1,75,57.5721882531461,0.9,1546294041.0,5,24,1546294387.0,1,,,0.0,0
1043,car,0,76,27.355073639805187,0.3,1546294061.0,5,24,1546294689.0,0,,,0.0,0
1044,car,0,78,41.11527553231137,0.0,1546294081.0,5,24,1546294707.0,0,,,0.0,0
1045,car,0,73,60.392483196999194,0.0,1546294101.0,5,24,1546294699.0,0,,,0.0,0
1046,car,0,78,55.07912972881667,0.2,1546294121.0,5,24,1546294719.0,0,,,0.0,0
1047,bus,1,53,51.124421495249955,0.7,1546293901.0,5,24,1546294306.0,1,,,0.0,0
1048,bus,1,55,37.39231434705775,0.6,1546294021.0,5,24,1546294645.0,0,,,0.0,0
1049,car,0,71,51.068875721455875,0.2,1546293901.0,24,18,1546294213.0,1,,,0.0,1
105,car,1,77,62.72387655578699,1.0,1546293721.0,5,12,1546293903.0,1,,,0.0,0
1050,car,0,75,44.85815690634052,0.4,1546293921.0,24,18,1546294594.0,0,,,0.0,0
1051,car,1,72,44.593468971231395,1.0,1546293941.0,24,18,1546294816.0,0,,,0.0,0
1052,car,0,80,44.437305915699795,0.3,1546293961.0,24,18,1546294649.0,0,,,0.0,0
1053,car,0,74,48.1464016866781,0.3,1546293981.0,24,18,1546294715.0,0,,,0.0,0
1054,car,1,74,55.71844411612945,0.8,1546294001.0,24,18,1546294338.0,1,,,0.0,1
1055,car,1,73,64.65824184753507,0.6,1546294021.0,24,18,1546294350.0,1,,,0.0,0
1056,car,1,72,44.53856653801042,0.8,1546294041.0,24,18,1546294756.0,0,,,0.0,0
1057,car,1,76,53.25547294453755,0.9,1546294061.0,24,18,1546294456.0,1,,,0.0,0
1058,car,1,79,39.86365239446144,1.0,1546294081.0,24,18,1546294746.0,0,,,0.0,0
1059,car,1,75,45.306873563571294,0.9,1546294101.0,24,18,1546294865.0,0,,,0.0,0
106,car,1,72,55.280253876978904,0.9,1546293736.0,5,12,1546294120.0,0,,,0.0,0
1060,car,0,80,40.580384300458725,0.2,1546294121.0,24,18,1546294769.0,0,,,0.0,0
1061,bus,1,54,62.59229592599804,0.7,1546293901.0,24,18,1546294213.0,1,,,0.0,1
1062,bus,0,43,54.846691315015704,0.0,1546294021.0,24,18,1546294350.0,1,,,0.0,0
1063,car,0,80,25.320999185331516,0.4,1546293901.0,18,24,1546294457.0,0,,,0.0,0
1064,car,1,71,51.086216706603366,0.6,1546293921.0,18,24,1546294332.0,1,,,0.0,0
1065,car,0,70,30.90238663756397,0.4,1546293941.0,18,24,1546294520.0,0,,,0.0,0
1066,car,1,77,59.79403950520402,0.8,1546293961.0,18,24,1546294373.0,1,,,0.0,0
1067,car,0,72,61.98077221445193,0.2,1546293981.0,18,24,1546294386.0,1,,,0.0,0
1068,car,0,79,48.327756972539795,0.3,1546294001.0,18,24,1546294606.0,0,,,0.0,0
1069,car,0,77,41.29460469038023,0.5,1546294021.0,18,24,1546294616.0,0,,,0.0,0
107,car,1,75,58.876515138111614,0.9,1546293751.0,5,12,1546294136.0,0,,,0.0,0
1070,car,0,79,55.59331265865548,0.3,1546294041.0,18,24,1546294438.0,1,,,0.0,0
