id,departureTs,departureTs_c,VOT,VOT_c,type,type_c,TravelTimeDifference(h)
1,1546293746.0,1546293746.0,53.202767403145764,44.52801201145313,car,car,0.016944444444444446
2,1546293747.0,1546293747.0,38.97243857769851,34.6538700454064,car,car,0.016944444444444446
3,1546293808.0,1546293808.0,52.31287210302667,63.6633243707116,car,car,0.014722222222222222
4,1546293608.0,1546293608.0,41.067019506874274,46.21283831006687,car,car,0.015555555555555555
5,1546293619.0,1546293619.0,52.89562980784168,26.04479834417566,car,car,0.01638888888888889
6,1546293707.0,1546293707.0,47.12211981413435,46.27514936225236,car,car,0.017777777777777778
7,1546293707.0,1546293707.0,48.90917717758681,55.103679865566235,bus,bus,0.017777777777777778
8,1546293644.0,1546293644.0,54.46578148455152,33.699627394786745,car,car,0.021111111111111112
9,1546293634.0,1546293634.0,48.83823563514089,37.12035699832171,car,car,0.02
10,1546293757.0,1546293757.0,61.385099881627205,40.3607430404866,car,car,0.020555555555555556
11,1546293601.0,1546293601.0,36.044178593035134,68.83852114888737,car,car,0.01888888888888889
12,1546293832.0,1546293832.0,29.04843558189645,52.67083153022082,car,car,0.016666666666666666
13,1546293680.0,1546293680.0,62.684325395512644,44.009330726400435,car,car,0.021111111111111112
14,1546293720.0,1546293720.0,69.56052109938426,59.452577137102935,bus,bus,0.021111111111111112
15,1546293640.0,1546293640.0,44.54386941663678,56.472403909949975,car,car,0.03972222222222222
16,1546293609.0,1546293609.0,45.72193327470474,44.22424858563243,car,car,0.03888888888888889
17,1546293809.0,1546293809.0,57.52870561097423,50.42270230976986,car,car,-0.004722222222222222
18,1546293836.0,1546293836.0,38.308444440885545,47.99342555751308,car,car,0.03805555555555556
19,1546293745.0,1546293745.0,46.404455972319816,56.54419440646442,bus,bus,0.03777777777777778
20,1546293798.0,1546293798.0,43.091181523464556,62.18416316060035,bus,bus,0.034166666666666665
21,1546293806.0,1546293806.0,57.35652226620175,22.649723429586945,car,car,0.04666666666666667
22,1546293706.0,1546293706.0,31.72554851408253,48.77680846713352,car,car,0.04861111111111111
