id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
1,car,0,79,52.38190218310346,0.3,1546293600.0,12,1,1546293816.0,0,,,0.0,0
10,car,0,77,55.05055819659469,0.5,1546293609.0,1,12,1546293811.0,0,,,0.0,0
100,car,1,71,41.775740459604435,0.7,1546293699.0,2,13,1546294461.0,0,,,0.0,0
1000,car,0,77,49.80103842155649,0.3,1546294599.0,20,4,1546295227.0,0,,,0.0,0
1001,car,1,75,40.696129743434405,1.0,1546294600.0,20,4,1546295228.0,0,,,0.0,0
1002,bus,0,43,71.21280202151824,0.1,1546294601.0,20,4,1546295016.0,1,,,0.0,0
1003,car,0,77,42.927631582539576,0.3,1546294602.0,4,20,1546295161.0,0,,,0.0,0
1004,car,1,70,61.147098934868815,0.7,1546294603.0,4,20,1546294961.0,1,,,0.0,0
1005,car,1,73,49.27463198391537,0.7,1546294604.0,4,20,1546295164.0,0,,,0.0,0
1006,car,0,72,43.64064725658798,0.1,1546294605.0,4,20,1546295164.0,0,,,0.0,0
1007,car,0,70,44.39703302753451,0.4,1546294606.0,4,20,1546295164.0,0,,,0.0,0
1008,car,0,77,54.46146775143153,0.2,1546294607.0,4,20,1546294965.0,1,,,0.0,0
1009,car,0,78,40.41319129541952,0.2,1546294608.0,4,20,1546295165.0,0,,,0.0,0
101,car,1,70,40.75218459400064,0.6,1546293700.0,2,13,1546294461.0,0,,,0.0,0
1010,bus,1,55,62.1020180600251,1.0,1546294609.0,4,20,1546294967.0,1,,,0.0,0
1011,car,1,79,49.112249204445426,0.8,1546294610.0,20,5,1546295139.0,0,,,0.0,0
1012,car,1,79,41.972425746789895,0.6,1546294611.0,20,5,1546295139.0,0,,,0.0,0
1013,car,1,73,50.93388767045022,0.9,1546294612.0,20,5,1546295005.0,1,,,0.0,0
1014,car,0,76,51.55979083745597,0.4,1546294613.0,20,5,1546295005.0,1,,,0.0,0
1015,bus,0,60,58.73846455441425,0.3,1546294614.0,20,5,1546294998.0,1,,,0.0,0
1016,bus,1,44,47.69718994464794,0.8,1546294615.0,20,5,1546295130.0,0,,,0.0,0
1017,car,1,70,52.027251820209955,0.7,1546294616.0,5,20,1546294946.0,1,,,0.0,0
1018,car,1,71,62.818270624506454,0.8,1546294617.0,5,20,1546295075.0,0,,,0.0,0
1019,car,0,70,58.69915924211774,0.4,1546294618.0,5,20,1546294948.0,1,,,0.0,0
102,car,1,76,62.79038037929624,1.0,1546293701.0,2,13,1546294219.0,1,,,0.0,0
1020,car,1,76,59.769844507511706,0.7,1546294619.0,5,20,1546294949.0,1,,,0.0,0
1021,bus,0,49,40.54452589705631,0.4,1546294620.0,5,20,1546295119.0,0,,,0.0,0
1022,bus,1,47,47.65042955492882,0.6,1546294621.0,5,20,1546295077.0,0,,,0.0,0
1023,car,0,71,57.54766793930525,0.4,1546294622.0,20,18,1546294892.0,0,,,0.0,0
1024,car,0,77,49.13407207172185,0.3,1546294623.0,20,18,1546294893.0,0,,,0.0,0
1025,car,1,75,32.50655324555261,0.9,1546294624.0,20,18,1546294894.0,0,,,0.0,0
1026,bus,1,46,51.74807818173215,0.9,1546294625.0,20,18,1546294895.0,0,,,0.0,0
1027,bus,1,54,61.087204853399506,1.0,1546294626.0,20,18,1546294896.0,0,,,0.0,0
1028,car,1,80,33.40447215606047,0.7,1546294627.0,18,20,1546294894.0,0,,,0.0,0
1029,car,0,79,69.2464923927536,0.1,1546294628.0,18,20,1546294895.0,0,,,0.0,0
103,car,0,75,45.19325546287769,0.1,1546293702.0,2,13,1546294461.0,0,,,0.0,0
1030,car,0,72,37.912991013906364,0.3,1546294629.0,18,20,1546294896.0,0,,,0.0,0
1031,bus,1,46,37.81781112470677,0.9,1546294630.0,18,20,1546294897.0,0,,,0.0,0
1032,bus,0,58,61.03212707930438,0.3,1546294631.0,18,20,1546294898.0,0,,,0.0,0
1033,car,0,79,28.144029647672866,0.2,1546294632.0,12,1,1546294872.0,0,,,0.0,0
1034,car,0,80,50.03300660043389,0.2,1546294633.0,12,1,1546294873.0,0,,,0.0,0
1035,car,0,75,39.590999785795915,0.0,1546294634.0,12,1,1546294874.0,0,,,0.0,0
1036,car,1,72,48.118287541719106,0.6,1546294635.0,12,1,1546294875.0,0,,,0.0,0
1037,car,0,70,38.73335264584294,0.4,1546294636.0,12,1,1546294877.0,0,,,0.0,0
1038,car,0,80,47.62775709510028,0.4,1546294637.0,12,1,1546294878.0,0,,,0.0,0
1039,car,0,72,37.970263366592626,0.3,1546294638.0,12,1,1546294879.0,0,,,0.0,0
104,car,1,77,56.588962386487836,1.0,1546293703.0,2,13,1546294218.0,1,,,0.0,0
1040,car,1,75,45.44491852168243,0.9,1546294639.0,12,1,1546294880.0,0,,,0.0,0
1041,bus,0,52,61.70283406617823,0.3,1546294640.0,12,1,1546294881.0,0,,,0.0,0
1042,bus,0,57,54.816026897021295,0.0,1546294641.0,12,1,1546294881.0,0,,,0.0,0
1043,car,0,73,58.59713233919431,0.0,1546294642.0,1,12,1546294867.0,0,,,0.0,0
1044,car,0,78,56.09914369087967,0.2,1546294643.0,1,12,1546294868.0,0,,,0.0,0
1045,car,1,76,53.5604442159705,0.7,1546294644.0,1,12,1546294869.0,0,,,0.0,0
1046,car,1,77,29.040946501505573,0.6,1546294645.0,1,12,1546294869.0,0,,,0.0,0
1047,car,0,71,41.63347412378372,0.2,1546294646.0,1,12,1546294871.0,0,,,0.0,0
1048,car,0,75,56.34446000380989,0.4,1546294647.0,1,12,1546294872.0,0,,,0.0,0
1049,car,1,72,30.69896860543993,1.0,1546294648.0,1,12,1546294872.0,0,,,0.0,0
105,bus,1,54,61.79895995912472,1.0,1546293704.0,2,13,1546294219.0,1,,,0.0,0
1050,car,0,80,63.11865179071996,0.3,1546294649.0,1,12,1546294873.0,0,,,0.0,0
1051,bus,0,49,45.38820967229208,0.3,1546294650.0,1,12,1546294874.0,0,,,0.0,0
1052,bus,1,49,54.50416463714784,0.8,1546294651.0,1,12,1546294874.0,0,,,0.0,0
1053,car,1,73,57.757990823170815,0.6,1546294652.0,12,2,1546294955.0,1,,,0.0,0
1054,car,1,72,54.2171872019954,0.8,1546294653.0,12,2,1546294961.0,1,,,0.0,0
1055,car,1,76,44.636167182825076,0.9,1546294654.0,12,2,1546295142.0,0,,,0.0,0
1056,car,1,79,43.086603687476334,1.0,1546294655.0,12,2,1546295142.0,0,,,0.0,0
1057,car,1,75,43.40880609170271,0.9,1546294656.0,12,2,1546295142.0,0,,,0.0,0
