TravelCost/s,TravelCost/h,TravelTime/s,TravelTime/h
7763.423175833381,2.156506437731495,136.0,0.03777777777777778
4458.015370792681,1.238337602997967,125.0,0.034722222222222224
6620.628088951645,1.8390633580421236,126.0,0.035
7833.588111455221,2.1759966976264504,140.0,0.03888888888888889
8555.51197073886,2.3765311029830167,139.0,0.03861111111111111
8104.269689181592,2.2511860247726645,143.0,0.03972222222222222
7219.201599711149,2.0053337776975413,136.0,0.03777777777777778
7879.411705173836,2.1887254736593986,162.0,0.045
6568.800376050624,1.8246667711251734,143.0,0.03972222222222222
8976.446876154067,2.4934574655983517,141.0,0.03916666666666667
7367.403045010435,2.0465008458362317,147.0,0.04083333333333333
6043.431234444285,1.678730898456746,140.0,0.03888888888888889
8516.71964124589,2.3657554559016365,129.0,0.035833333333333335
9001.543988935451,2.500428885815403,162.0,0.045
8978.144854198674,2.4939291261662984,306.0,0.085
20469.56481061631,5.685990225171198,294.0,0.08166666666666667
18624.363056324022,5.173434182312229,310.0,0.08611111111111111
10551.482610420857,2.9309673917835712,317.0,0.08805555555555555
17364.997892839074,4.823610525788632,306.0,0.085
14506.176889258018,4.02949358034945,310.0,0.08611111111111111
11919.01820550437,3.3108383904178806,308.0,0.08555555555555555
16032.028748110997,4.453341318919722,290.0,0.08055555555555556
19300.29968933769,5.361194358149358,336.0,0.09333333333333334
20947.85388135807,5.818848300377242,316.0,0.08777777777777777
12024.297204586035,3.3400825568294543,308.0,0.08555555555555555
17729.666600082295,4.924907388911748,336.0,0.09333333333333334
7527.712793530755,2.091031331536321,132.0,0.03666666666666667
5947.4226488706345,1.6520618469085095,123.0,0.034166666666666665
7246.3170727235065,2.0128658535343074,142.0,0.03944444444444444
7272.902840972122,2.020250789158923,158.0,0.04388888888888889
7030.242977193041,1.9528452714425113,132.0,0.03666666666666667
9630.345825129518,2.675096062535977,142.0,0.03944444444444444
7551.381789014082,2.0976060525039117,143.0,0.03972222222222222
7257.697525559888,2.0160270904333024,144.0,0.04
7499.497451725113,2.0831937365903093,143.0,0.03972222222222222
7046.42847189572,1.9573412421932554,140.0,0.03888888888888889
5420.254049022512,1.5056261247284755,143.0,0.03972222222222222
7336.334486115058,2.0378706905875164,143.0,0.03972222222222222
10659.478728582351,2.9609663134950974,199.0,0.05527777777777778
11574.862202262708,3.21523950062853,189.0,0.0525
11631.57234827857,3.2309923189662695,189.0,0.0525
8597.136924747561,2.388093590207656,191.0,0.05305555555555556
6924.08904821493,1.9233580689485916,206.0,0.05722222222222222
7982.1990962740965,2.2172775267428046,204.0,0.056666666666666664
7726.801628065516,2.1463337855737543,210.0,0.058333333333333334
9142.749071015125,2.5396525197264235,201.0,0.05583333333333333
5599.923052426593,1.5555341812296093,199.0,0.05527777777777778
12825.784611491454,3.5627179476365147,206.0,0.05722222222222222
11657.631091447745,3.2382308587354847,205.0,0.05694444444444444
8010.880064591586,2.2252444623865517,200.0,0.05555555555555555
11744.06937034633,3.2622414917628695,199.0,0.05527777777777778
10910.864941019945,3.030795816949985,200.0,0.05555555555555555
11065.054113651659,3.0736261426810163,199.0,0.05527777777777778
12069.171641598532,3.3525476782218147,189.0,0.0525
8571.633098699922,2.381009194083312,184.0,0.051111111111111114
10664.02354310159,2.9622287619726637,190.0,0.05277777777777778
10110.797412949993,2.8085548369305533,205.0,0.05694444444444444
7769.3896261881855,2.158163785052274,199.0,0.05527777777777778
15589.94722167474,4.3305408949096496,245.0,0.06805555555555555
13142.474477711505,3.6506873549198624,233.0,0.06472222222222222
13207.614681080966,3.668781855855824,243.0,0.0675
13318.486770381247,3.699579658439235,279.0,0.0775
8138.604383366071,2.2607234398239084,292.0,0.0811111111111111
13238.608346695486,3.677391207415413,281.0,0.07805555555555556
13331.337181866582,3.7031492171851617,245.0,0.06805555555555555
13636.699121409934,3.787971978169426,279.0,0.0775
13893.670004606653,3.8593527790574034,263.0,0.07305555555555555
12923.252886736936,3.589792468538038,246.0,0.06833333333333333
10992.780843682729,3.0535502343563135,262.0,0.07277777777777777
19154.094396162895,5.320581776711915,278.0,0.07722222222222222
11738.33692515867,3.2606491458774083,264.0,0.07333333333333333
22479.619814034824,6.244338837231895,416.0,0.11555555555555555
15480.958659365491,4.300266294268192,263.0,0.07305555555555555
13852.621201009193,3.8479503336136647,278.0,0.07722222222222222
20008.573450061853,5.557937069461626,345.0,0.09583333333333334
17654.495264898178,4.904026462471716,337.0,0.09361111111111112
12517.821141375656,3.4771725392710158,346.0,0.0961111111111111
15256.992702008627,4.23805352833573,331.0,0.09194444444444444
25384.22746831714,7.051174296754762,345.0,0.09583333333333334
19006.244690958516,5.2795124141551435,346.0,0.0961111111111111
21257.749513269428,5.904930420352619,354.0,0.09833333333333333
25383.458498780758,7.050960694105766,328.0,0.09111111111111111
11436.354665587754,3.1767651848854874,337.0,0.09361111111111112
16611.961286908587,4.614433690807941,318.0,0.08833333333333333
21594.684846296837,5.998523568415788,354.0,0.09833333333333333
16552.62836161095,4.597952322669708,337.0,0.09361111111111112
31366.258236892983,8.71284951024805,520.0,0.14444444444444443
25980.161661265618,7.216711572573783,508.0,0.1411111111111111
21379.936758793003,5.938871321886945,514.0,0.14277777777777778
35166.2344924672,9.768398470129778,529.0,0.14694444444444443
19238.05845201934,5.343905125560928,526.0,0.1461111111111111
31161.824036826038,8.656062232451678,517.0,0.1436111111111111
25301.57048185869,7.028214022738525,512.0,0.14222222222222222
26056.93297840414,7.238036938445594,505.0,0.14027777777777778
18106.351282524254,5.029542022923404,520.0,0.14444444444444443
