id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
695,bus,0,48,45.832628346092996,0.3,1546294298.0,18,20,1546294568.0,0,,,0.0,0
696,bus,1,45,57.47060322440397,0.6,1546294298.0,18,20,1546294568.0,0,,,0.0,0
697,car,1,75,59.77454579564446,0.9,1546294298.0,12,1,1546294497.0,1,,,0.0,1
698,car,1,74,49.51670238610813,1.0,1546294298.0,12,1,1546294497.0,1,,,0.0,1
699,car,0,73,39.33603771015343,0.3,1546294299.0,12,1,1546294497.0,1,,,0.0,1
700,car,0,80,45.553706068441144,0.1,1546294300.0,12,1,1546294497.0,1,,,0.0,1
701,car,1,71,51.21006281160803,1.0,1546294300.0,12,1,1546294497.0,1,,,0.0,1
702,car,1,77,56.33240371067411,0.6,1546294300.0,12,1,1546294497.0,1,,,0.0,1
703,car,1,77,62.946881202853135,0.9,1546294300.0,12,1,1546294497.0,1,,,0.0,1
704,car,1,78,42.653958221133074,1.0,1546294300.0,12,1,1546294497.0,1,,,0.0,1
705,bus,1,59,27.24282963504766,1.0,1546294300.0,12,1,1546294497.0,1,,,0.0,1
706,car,0,74,52.63487941648888,0.3,1546294301.0,1,12,1546294451.0,1,,,0.0,1
707,car,0,78,56.60465833269377,0.0,1546294303.0,1,12,1546294453.0,1,,,0.0,1
708,car,0,80,49.90105166073826,0.0,1546294304.0,1,12,1546294453.0,1,,,0.0,1
709,car,0,72,41.76196513316776,0.3,1546294305.0,1,12,1546294454.0,1,,,0.0,1
710,car,0,78,55.14716111671658,0.0,1546294305.0,1,12,1546294454.0,1,,,0.0,1
711,car,1,79,39.15032210162021,0.9,1546294305.0,1,12,1546294454.0,1,,,0.0,1
712,car,0,77,49.311125483445885,0.4,1546294306.0,1,12,1546294453.0,1,,,0.0,1
713,car,0,70,54.661767110498744,0.0,1546294306.0,1,12,1546294453.0,1,,,0.0,1
714,bus,0,47,57.64862288870125,0.0,1546294306.0,1,12,1546294453.0,1,,,0.0,1
715,car,1,79,48.13146842388378,1.0,1546294307.0,12,2,1546294672.0,1,,,0.0,0
716,car,0,75,43.905623370151986,0.5,1546294307.0,12,2,1546294672.0,1,,,0.0,0
717,car,1,71,55.55386263573823,1.0,1546294308.0,12,2,1546294670.0,1,,,0.0,0
718,car,0,73,33.06175671706067,0.2,1546294308.0,12,2,1546294670.0,1,,,0.0,0
719,bus,0,45,62.39459625515685,0.5,1546294311.0,12,2,1546294672.0,1,,,0.0,0
720,car,1,77,60.15299665757824,0.6,1546294312.0,2,12,1546294667.0,1,,,0.0,0
721,car,0,80,53.11380092769224,0.0,1546294314.0,2,12,1546294668.0,1,,,0.0,0
722,car,1,80,42.69369193465903,0.8,1546294314.0,2,12,1546294668.0,1,,,0.0,0
723,car,0,78,59.31936823998991,0.0,1546294317.0,2,12,1546294670.0,1,,,0.0,0
724,bus,1,56,57.08411596022777,0.9,1546294317.0,2,12,1546294670.0,1,,,0.0,0
725,car,0,77,59.23635616919398,0.2,1546294317.0,12,4,1546294513.0,1,,,0.0,1
726,car,1,77,69.47876204823223,0.6,1546294317.0,12,4,1546294513.0,1,,,0.0,1
727,car,1,72,39.31628388638492,0.6,1546294318.0,12,4,1546294512.0,1,,,0.0,1
728,car,0,70,53.15011017897239,0.5,1546294318.0,12,4,1546294512.0,1,,,0.0,1
729,bus,1,41,54.2974316203667,0.9,1546294318.0,12,4,1546294512.0,1,,,0.0,1
730,car,1,78,40.01154773544992,1.0,1546294318.0,4,12,1546294467.0,1,,,0.0,1
731,car,0,73,57.79684012875342,0.3,1546294319.0,4,12,1546294467.0,1,,,0.0,1
732,car,0,72,60.303728817968185,0.2,1546294319.0,4,12,1546294467.0,1,,,0.0,1
733,car,0,76,58.897523624165885,0.3,1546294319.0,4,12,1546294467.0,1,,,0.0,1
734,bus,1,43,48.36224895512451,0.9,1546294319.0,4,12,1546294467.0,1,,,0.0,1
735,car,0,70,62.72113710224165,0.4,1546294320.0,12,5,1546294573.0,1,,,0.0,0
736,car,1,78,50.098323972018115,0.7,1546294321.0,12,5,1546294574.0,1,,,0.0,0
737,car,0,77,59.234330804479576,0.5,1546294323.0,12,5,1546294573.0,1,,,0.0,0
738,car,1,79,55.11729279139972,0.9,1546294324.0,12,5,1546294574.0,1,,,0.0,0
739,car,0,74,46.45630171218397,0.2,1546294325.0,12,5,1546294571.0,1,,,0.0,0
740,car,0,75,47.46712591798883,0.2,1546294325.0,12,5,1546294571.0,1,,,0.0,0
741,car,0,78,48.97868775493721,0.5,1546294326.0,12,5,1546294571.0,1,,,0.0,0
742,bus,0,44,49.34315100735137,0.3,1546294326.0,12,5,1546294571.0,1,,,0.0,0
743,bus,0,59,73.10711842474922,0.3,1546294328.0,12,5,1546294573.0,1,,,0.0,0
744,car,1,73,49.943587630751324,0.7,1546294328.0,5,12,1546294561.0,1,,,0.0,0
745,car,1,71,45.68596073240669,0.7,1546294328.0,5,12,1546294561.0,1,,,0.0,0
746,car,0,76,55.271086439480214,0.1,1546294329.0,5,12,1546294561.0,1,,,0.0,0
747,car,1,73,58.25392384459205,0.9,1546294330.0,5,12,1546294560.0,1,,,0.0,0
748,car,0,73,40.727134613491685,0.4,1546294331.0,5,12,1546294560.0,1,,,0.0,0
749,car,1,78,36.99740678294978,0.7,1546294331.0,5,12,1546294560.0,1,,,0.0,0
750,car,0,72,35.391289060604784,0.5,1546294331.0,5,12,1546294560.0,1,,,0.0,0
751,bus,0,55,41.98031680752317,0.1,1546294332.0,5,12,1546294560.0,1,,,0.0,0
752,bus,1,57,37.70221644589057,0.6,1546294334.0,5,12,1546294560.0,1,,,0.0,0
753,car,1,72,55.748994631253986,1.0,1546294335.0,12,18,1546294688.0,1,,,0.0,0
754,car,1,79,38.76348233002325,1.0,1546294336.0,12,18,1546294690.0,1,,,0.0,0
755,car,0,71,60.080594079723106,0.5,1546294337.0,12,18,1546294689.0,1,,,0.0,1
756,car,0,70,33.402354003380026,0.1,1546294337.0,12,18,1546294689.0,1,,,0.0,1
757,car,1,72,47.927543805128536,0.7,1546294339.0,12,18,1546294690.0,1,,,0.0,0
758,car,1,76,68.06395851224737,0.9,1546294339.0,12,18,1546294690.0,1,,,0.0,0
759,bus,1,59,56.725848114114385,0.7,1546294339.0,12,18,1546294690.0,1,,,0.0,0
760,bus,1,55,36.124633836558075,0.8,1546294339.0,12,18,1546294690.0,1,,,0.0,0
761,car,0,70,51.50666566258898,0.4,1546294340.0,18,12,1546294629.0,1,,,0.0,0
762,car,0,73,45.93795089269026,0.0,1546294340.0,18,12,1546294629.0,1,,,0.0,0
763,car,0,78,38.49822725368038,0.3,1546294341.0,18,12,1546294630.0,1,,,0.0,0
764,car,1,77,56.25133873055819,1.0,1546294341.0,18,12,1546294630.0,1,,,0.0,0
765,car,0,76,45.29249496584771,0.0,1546294341.0,18,12,1546294630.0,1,,,0.0,0
766,car,0,75,51.05622978894073,0.3,1546294342.0,18,12,1546294627.0,1,,,0.0,0
767,bus,0,42,60.65110422562158,0.0,1546294343.0,18,12,1546294755.0,1,,,0.0,0
768,bus,0,48,54.62768863182791,0.0,1546294343.0,18,12,1546294755.0,1,,,0.0,0
769,car,1,77,46.95636062521021,0.7,1546294343.0,13,1,1546294787.0,1,,,0.0,0
770,car,0,73,33.22949638000423,0.0,1546294343.0,13,1,1546294787.0,1,,,0.0,0
771,car,0,71,32.02883170908108,0.3,1546294343.0,13,1,1546294787.0,1,,,0.0,0
772,car,1,78,41.71886254182099,0.8,1546294344.0,13,1,1546294788.0,1,,,0.0,0
773,bus,0,42,53.66352095530427,0.0,1546294344.0,13,1,1546294788.0,1,,,0.0,0
774,car,0,72,48.40045231048131,0.0,1546294344.0,1,13,1546294693.0,1,,,0.0,0
775,car,1,76,25.013473444922113,0.9,1546294345.0,1,13,1546294693.0,1,,,0.0,0
776,car,1,75,50.010204681886144,1.0,1546294346.0,1,13,1546294695.0,1,,,0.0,0
777,car,0,78,47.91375532876311,0.0,1546294346.0,1,13,1546294695.0,1,,,0.0,0
778,bus,0,46,45.265183754379564,0.3,1546294346.0,1,13,1546294695.0,1,,,0.0,0
779,car,1,80,44.32472227289608,1.0,1546294346.0,13,2,1546294974.0,1,,,0.0,0
780,car,1,70,53.06646866426898,1.0,1546294348.0,13,2,1546294976.0,1,,,0.0,0
781,car,1,76,47.46899317154329,0.9,1546294349.0,13,2,1546294977.0,1,,,0.0,0
782,car,0,73,55.778464643966075,0.1,1546294350.0,13,2,1546294977.0,1,,,0.0,0
783,car,0,79,44.83346775565052,0.5,1546294350.0,13,2,1546294977.0,1,,,0.0,0
784,car,0,79,41.1718948225323,0.3,1546294352.0,13,2,1546294974.0,1,,,0.0,0
785,bus,1,50,52.07795960436748,0.6,1546294353.0,13,2,1546294974.0,1,,,0.0,0
786,bus,1,40,57.39307148153596,0.9,1546294353.0,13,2,1546294974.0,1,,,0.0,0
787,car,1,80,51.93661300291954,0.8,1546294353.0,2,13,1546295190.0,1,,,0.0,0
788,car,0,78,62.568601754799175,0.4,1546294353.0,2,13,1546295190.0,1,,,0.0,0
789,car,0,80,57.22022233751257,0.4,1546294353.0,2,13,1546295190.0,1,,,0.0,0
790,car,1,70,33.51630028937285,1.0,1546294353.0,2,13,1546295190.0,1,,,0.0,0
791,car,1,75,61.373501970717754,0.6,1546294354.0,2,13,1546295121.0,1,,,0.0,0
792,car,1,76,52.28983169590152,0.6,1546294354.0,2,13,1546295121.0,1,,,0.0,0
793,bus,0,59,35.546881180911406,0.2,1546294354.0,2,13,1546295121.0,1,,,0.0,0
794,bus,0,52,50.20235240569283,0.0,1546294355.0,2,13,1546295190.0,1,,,0.0,0
795,car,0,72,61.28353876344727,0.2,1546294355.0,13,4,1546294741.0,1,,,0.0,0
796,car,1,72,39.41264205147223,0.6,1546294356.0,13,4,1546294742.0,1,,,0.0,0
797,car,1,80,59.65478601700008,0.6,1546294357.0,13,4,1546294741.0,1,,,0.0,0
798,car,1,78,58.43451897761963,0.8,1546294357.0,13,4,1546294741.0,1,,,0.0,0
799,car,0,75,44.33878041122545,0.0,1546294357.0,13,4,1546294741.0,1,,,0.0,0
800,car,1,77,48.68050774335318,0.9,1546294358.0,13,4,1546294742.0,1,,,0.0,0
801,car,0,79,52.13730309285317,0.3,1546294361.0,13,4,1546294745.0,1,,,0.0,0
802,car,1,74,61.14136837838308,0.8,1546294362.0,13,4,1546294745.0,1,,,0.0,0
803,bus,0,52,54.79228356657768,0.5,1546294363.0,13,4,1546294745.0,1,,,0.0,0
804,car,1,74,39.30671570798081,0.6,1546294363.0,4,13,1546294700.0,1,,,0.0,0
805,car,0,71,42.06777568484476,0.4,1546294365.0,4,13,1546294701.0,1,,,0.0,0
806,car,0,80,75.98347090781692,0.1,1546294365.0,4,13,1546294701.0,1,,,0.0,0
807,car,0,73,61.175898240585425,0.1,1546294365.0,4,13,1546294701.0,1,,,0.0,0
808,car,1,71,58.05151662899664,0.8,1546294367.0,4,13,1546294700.0,1,,,0.0,0
809,car,1,76,63.00699909060326,0.9,1546294367.0,4,13,1546294700.0,1,,,0.0,0
810,car,1,79,52.35347496364535,0.9,1546294368.0,4,13,1546294700.0,1,,,0.0,0
811,car,0,79,56.848784306239025,0.5,1546294368.0,4,13,1546294700.0,1,,,0.0,0
812,bus,0,51,38.597322503586206,0.4,1546294369.0,4,13,1546294701.0,1,,,0.0,0
813,car,1,70,54.079404806681346,1.0,1546294369.0,13,5,1546294814.0,1,,,0.0,0
814,car,1,77,64.93446989195806,0.9,1546294370.0,13,5,1546294814.0,1,,,0.0,0
815,car,0,74,30.027269380955865,0.2,1546294370.0,13,5,1546294814.0,1,,,0.0,0
